file,context,source,translation,category,suggested_check
st_Chinese.ts,QObject,"Missing the field resultType in TDR param list, please check!",TDR参数列表中缺少结果类型，请检查！,参数/输入格式,"按提示检查输入格式，例如坐标 `(u,v,w)`、数值范围、变量名和单位；不要在非单位界面额外带单位。"
st_Chinese.ts,QObject,"Missing the field respondType in TDR param list, please check!",TDR参数列表中缺少响应类型，请检查！,参数/输入格式,"按提示检查输入格式，例如坐标 `(u,v,w)`、数值范围、变量名和单位；不要在非单位界面额外带单位。"
st_Chinese.ts,QObject,"Missing the field window in TDR param list, please check!",TDR参数列表中缺少窗口，请检查！,参数/输入格式,"按提示检查输入格式，例如坐标 `(u,v,w)`、数值范围、变量名和单位；不要在非单位界面额外带单位。"
st_Chinese.ts,QObject,"Missing the field riseTime in TDR param list, please check!",TDR参数列表中缺少riseTime，请检查！,参数/输入格式,"按提示检查输入格式，例如坐标 `(u,v,w)`、数值范围、变量名和单位；不要在非单位界面额外带单位。"
st_Chinese.ts,QObject,"The step too small(less than 1e-18) due to sample points error in TDR param calculate, please check!",由于采样点错误，步长过小（小于1e-18），导致TDR参数计算错误，请检查！,参数/输入格式,"按提示检查输入格式，例如坐标 `(u,v,w)`、数值范围、变量名和单位；不要在非单位界面额外带单位。"
st_Chinese.ts,QObject,"The window value error in TDR param list, please check!",TDR参数列表中窗口值错误，请检查！,参数/输入格式,"按提示检查输入格式，例如坐标 `(u,v,w)`、数值范围、变量名和单位；不要在非单位界面额外带单位。"
st_Chinese.ts,QObject,"The sample count less 3 or beyond 10000 in TDR param list, please check!",TDR参数列表中的采样数量小于3或超过10000，请检查！,参数/输入格式,"按提示检查输入格式，例如坐标 `(u,v,w)`、数值范围、变量名和单位；不要在非单位界面额外带单位。"
st_Chinese.ts,QObject,"The sample Time long error (stop minus start less than 1e-18) in TDR param calculate, please check!",采样时间过长错误（停止时间与起始时间之差小于1e-18），请检查！,其他,结合原始提示、当前操作阶段和帮助文档限制进一步排查。
st_Chinese.ts,QObject,"Missing key of projectId,please check!",缺少项目ID的关键字，请检查！,其他,结合原始提示、当前操作阶段和帮助文档限制进一步排查。
st_Chinese.ts,QObject,"Missing key of NO-SIM,please check!",缺少NO-SIM的关键字，请检查！,其他,结合原始提示、当前操作阶段和帮助文档限制进一步排查。
st_Chinese.ts,QObject,"Missing key of layer in port,please check!",端口中缺少层的关键字，请检查！,端口/激励,检查端口创建时的选择对象、端口面是否为平面、是否贴合 Domain、导体数量/电势设置是否变化；必要时重新创建端口或重新运行波端口。
st_Chinese.ts,QObject,"Missing key of nets in port,please check!",端口中缺少网络的关键字，请检查！,端口/激励,检查端口创建时的选择对象、端口面是否为平面、是否贴合 Domain、导体数量/电势设置是否变化；必要时重新创建端口或重新运行波端口。
st_Chinese.ts,QObject,"Missing key of name in port, please check!",端口中缺少名字的关键字，请检查！,端口/激励,检查端口创建时的选择对象、端口面是否为平面、是否贴合 Domain、导体数量/电势设置是否变化；必要时重新创建端口或重新运行波端口。
st_Chinese.ts,QObject,"Missing string type of projectId,please check!",缺少项目ID的字符串类型，请检查！,其他,结合原始提示、当前操作阶段和帮助文档限制进一步排查。
st_Chinese.ts,QObject,"Missing int type of NO-SIM,please check!",缺少NO-SIM整数类型，请检查！,其他,结合原始提示、当前操作阶段和帮助文档限制进一步排查。
st_Chinese.ts,QObject,"Fail to create tdr file,please check!",创建tdr文件失败，请检查！,文件/导入导出,检查文件路径、后缀、权限、文件是否为空或被占用；导入数据时检查格式与分隔符。
st_Chinese.ts,QObject,"Missing key of timestampSim,please check!",缺少timestampSim的关键字，请检查！,其他,结合原始提示、当前操作阶段和帮助文档限制进一步排查。
st_Chinese.ts,QObject,"Missing int type of timestampSim,please check!",缺少timestampSim的整数类型，请检查！,其他,结合原始提示、当前操作阶段和帮助文档限制进一步排查。
st_Chinese.ts,QObject,Fail to sperate one face to sub-face!,无法从一个面分割为一个子面！,几何/选择,检查当前选择模式和对象类型；面/线/点数量是否满足操作要求，曲面、非共面或非闭合曲线常会导致失败。
st_Chinese.ts,QObject,unknown error,未知错误,其他,结合原始提示、当前操作阶段和帮助文档限制进一步排查。
st_Chinese.ts,QObject,Rmax is not allowed to contain Chinese characters.,Rmax不允许填入中文字符。,其他,结合原始提示、当前操作阶段和帮助文档限制进一步排查。
st_Chinese.ts,QObject,Ri radius is not allowed to contain Chinese characters.,Ri的半径不允许包含中文字符。,其他,结合原始提示、当前操作阶段和帮助文档限制进一步排查。
st_Chinese.ts,QObject,H1 is not allowed to contain Chinese characters.,h1不允许包含中文字符。,其他,结合原始提示、当前操作阶段和帮助文档限制进一步排查。
st_Chinese.ts,QObject,H2 is not allowed to contain Chinese characters.,H2不允许包含中文字符。,其他,结合原始提示、当前操作阶段和帮助文档限制进一步排查。
st_Chinese.ts,QObject,Rmax is empty or variable not exist or value <= 1e-7,Rmax为空，变量不存在或值＜＝1e-7,参数/输入格式,"按提示检查输入格式，例如坐标 `(u,v,w)`、数值范围、变量名和单位；不要在非单位界面额外带单位。"
st_Chinese.ts,QObject,R1 is empty or variable not exist or value <= 1e-7,R1为空，变量不存在或值＜＝1e-7,参数/输入格式,"按提示检查输入格式，例如坐标 `(u,v,w)`、数值范围、变量名和单位；不要在非单位界面额外带单位。"
st_Chinese.ts,QObject,h1 is empty or variable not exist or value <= 0,h1为空，变量不存在或数值＜＝0,参数/输入格式,"按提示检查输入格式，例如坐标 `(u,v,w)`、数值范围、变量名和单位；不要在非单位界面额外带单位。"
st_Chinese.ts,QObject,h2 is empty or variable not exist or value <= 0,h2为空，变量不存在或数值＜＝0,参数/输入格式,"按提示检查输入格式，例如坐标 `(u,v,w)`、数值范围、变量名和单位；不要在非单位界面额外带单位。"
st_Chinese.ts,QObject,The snapshot simulation frequency points does not exist.,快照仿真频率点不存在。,仿真/求解,先运行验证，检查频率、求解器、Domain、材料、端口/激励是否完整；查看详细日志定位失败阶段。
st_Chinese.ts,QObject,"Port label is empty, idenify ports by label failed",端口标签为空，按标签识别端口失败,端口/激励,检查端口创建时的选择对象、端口面是否为平面、是否贴合 Domain、导体数量/电势设置是否变化；必要时重新创建端口或重新运行波端口。
st_Chinese.ts,QObject,"There are identical port labels, idenify ports by label failed",存在重复的端口标签，按标签识别端口失败,端口/激励,检查端口创建时的选择对象、端口面是否为平面、是否贴合 Domain、导体数量/电势设置是否变化；必要时重新创建端口或重新运行波端口。
st_Chinese.ts,QObject,"Far-field result does not exist, far-field data is missing or not generated.",远场结果不存在，可能是数据丢失或没有生成。,其他,结合原始提示、当前操作阶段和帮助文档限制进一步排查。
st_Chinese.ts,QObject,"Snapshot result does not exist, snapshot data is missing or not generated.",快照结果不存在，可能是数据丢失或没有生成。,其他,结合原始提示、当前操作阶段和帮助文档限制进一步排查。
st_Chinese.ts,QObject,"Observer result does not exist, observer data is missing or not generated.",接收器结果不存在，可能是数据丢失或没有生成。,其他,结合原始提示、当前操作阶段和帮助文档限制进一步排查。
st_Chinese.ts,QObject,source are not allowed to be pasted into different project,不允许将激励源粘贴到不同的项目中,其他,结合原始提示、当前操作阶段和帮助文档限制进一步排查。
st_Chinese.ts,QObject,Interpolation method cannot be used for snapshot.,插值方法不能用于快照。,其他,结合原始提示、当前操作阶段和帮助文档限制进一步排查。
st_Chinese.ts,QObject,Lower corner input format is wrong.,角落坐标格式输入错误。,参数/输入格式,"按提示检查输入格式，例如坐标 `(u,v,w)`、数值范围、变量名和单位；不要在非单位界面额外带单位。"
st_Chinese.ts,QObject,Upper corner input format is wrong.,角落坐标格式输入错误。,参数/输入格式,"按提示检查输入格式，例如坐标 `(u,v,w)`、数值范围、变量名和单位；不要在非单位界面额外带单位。"
st_Chinese.ts,QObject,Couldn't open xml file!,无法打开xml文件,文件/导入导出,检查文件路径、后缀、权限、文件是否为空或被占用；导入数据时检查格式与分隔符。
